Datetime,open,high,low,close,Adj Close
2022-02-28 09:00:00-05:00,273.6100158691406,284.6666564941406,272.1233825683594,284.010009765625,284.010009765625
2022-02-28 10:00:00-05:00,284.0,290.3999938964844,283.8367004394531,289.4800109863281,289.4800109863281
2022-02-28 11:00:00-05:00,289.51416015625,292.2866516113281,287.0933532714844,288.3266296386719,288.3266296386719
2022-02-28 12:00:00-05:00,288.30999755859375,290.4666748046875,284.1766662597656,289.296630859375,289.296630859375
2022-02-28 13:00:00-05:00,289.2633361816406,290.3333435058594,285.0899963378906,285.82666015625,285.82666015625
2022-02-28 14:00:00-05:00,285.977294921875,288.9799499511719,284.0833435058594,287.86334228515625,287.86334228515625
2022-02-28 15:00:00-05:00,287.8000183105469,290.6666564941406,285.1999816894531,290.3333435058594,290.3333435058594
2022-03-01 09:00:00-05:00,289.8933410644531,296.0,285.5650634765625,294.3833312988281,294.3833312988281
2022-03-01 10:00:00-05:00,294.5466613769531,296.6266784667969,288.76666259765625,289.1700134277344,289.1700134277344
2022-03-01 11:00:00-05:00,289.0883483886719,289.1499938964844,285.8800048828125,288.6999816894531,288.6999816894531
2022-03-01 12:00:00-05:00,288.6433410644531,291.3166809082031,287.0,287.1666564941406,287.1666564941406
2022-03-01 13:00:00-05:00,287.2083435058594,289.3299865722656,286.2534484863281,288.6750183105469,288.6750183105469
2022-03-01 14:00:00-05:00,288.5666809082031,290.75,287.4466857910156,287.8899841308594,287.8899841308594
2022-03-01 15:00:00-05:00,287.9216613769531,288.3333435058594,284.5933532714844,288.163330078125,288.163330078125
2022-03-02 09:00:00-05:00,290.7099914550781,295.4933166503906,282.3766784667969,286.57666015625,286.57666015625
2022-03-02 10:00:00-05:00,286.1766662597656,287.760009765625,281.4240417480469,285.64666748046875,285.64666748046875
2022-03-02 11:00:00-05:00,285.7433166503906,287.3299865722656,282.5794982910156,283.010009765625,283.010009765625
2022-03-02 12:00:00-05:00,283.10333251953125,288.9933166503906,282.1523132324219,287.9049987792969,287.9049987792969
2022-03-02 13:00:00-05:00,288.0,291.6333312988281,286.7566833496094,289.8299865722656,289.8299865722656
2022-03-02 14:00:00-05:00,289.8509826660156,292.2455139160156,289.10333251953125,291.7416687011719,291.7416687011719
2022-03-02 15:00:00-05:00,291.79803466796875,294.50689697265625,291.79803466796875,293.2966613769531,293.2966613769531
2022-03-03 09:00:00-05:00,293.1208801269531,295.47967529296875,286.8666687011719,287.6666564941406,287.6666564941406
2022-03-03 10:00:00-05:00,287.5777893066406,288.7865295410156,282.7866516113281,285.4800109863281,285.4800109863281
2022-03-03 11:00:00-05:00,285.4033508300781,287.3333435058594,283.8933410644531,284.1700134277344,284.1700134277344
2022-03-03 12:00:00-05:00,284.2433166503906,288.2033386230469,283.836669921875,285.73333740234375,285.73333740234375
2022-03-03 13:00:00-05:00,285.6766662597656,285.7666320800781,282.9633483886719,284.0482482910156,284.0482482910156
2022-03-03 14:00:00-05:00,284.0433349609375,284.1966857910156,279.586669921875,280.8800048828125,280.8800048828125
2022-03-03 15:00:00-05:00,280.8833312988281,280.9132995605469,277.5333557128906,279.7933349609375,279.7933349609375
2022-03-04 09:00:00-05:00,281.4333190917969,285.2166748046875,278.5166931152344,281.02972412109375,281.02972412109375
2022-03-04 10:00:00-05:00,280.8466491699219,281.92999267578125,275.0536193847656,277.5433349609375,277.5433349609375
2022-03-04 11:00:00-05:00,277.39666748046875,281.5666809082031,276.0066833496094,279.3999938964844,279.3999938964844
2022-03-04 12:00:00-05:00,279.3367004394531,282.6999816894531,278.1700134277344,282.4483337402344,282.4483337402344
2022-03-04 13:00:00-05:00,282.4966735839844,283.89666748046875,278.7593078613281,280.2966613769531,280.2966613769531
2022-03-04 14:00:00-05:00,280.1666564941406,281.3199768066406,276.6933288574219,277.8066711425781,277.8066711425781
2022-03-04 15:00:00-05:00,277.76666259765625,279.9333190917969,276.0366516113281,279.5199890136719,279.5199890136719
2022-03-07 09:00:00-05:00,286.6669921875,288.7133483886719,279.0199890136719,279.0975646972656,279.0975646972656
2022-03-07 10:00:00-05:00,279.0709533691406,280.93359375,275.0333251953125,279.7361755371094,279.7361755371094
2022-03-07 11:00:00-05:00,279.7922668457031,280.0799865722656,275.73333740234375,276.6199951171875,276.6199951171875
2022-03-07 12:00:00-05:00,276.5066833496094,279.49664306640625,272.3800048828125,272.7933349609375,272.7933349609375
2022-03-07 13:00:00-05:00,272.67669677734375,274.0833435058594,270.7099914550781,272.44000244140625,272.44000244140625
2022-03-07 14:00:00-05:00,272.4116516113281,272.6600036621094,268.5199890136719,270.4599914550781,270.4599914550781
2022-03-07 15:00:00-05:00,270.2366638183594,270.8000183105469,268.19000244140625,268.1933288574219,268.1933288574219
2022-03-08 09:00:00-05:00,265.4549865722656,271.5500183105469,260.72332763671875,268.86334228515625,268.86334228515625
2022-03-08 10:00:00-05:00,268.75,274.8800048828125,266.5400085449219,271.2533264160156,271.2533264160156
2022-03-08 11:00:00-05:00,271.40960693359375,281.32666015625,269.0,279.4333190917969,279.4333190917969
2022-03-08 12:00:00-05:00,279.67333984375,283.3299865722656,277.9566650390625,279.2799987792969,279.2799987792969
2022-03-08 13:00:00-05:00,279.22479248046875,280.1378479003906,274.51336669921875,278.06329345703125,278.06329345703125
2022-03-08 14:00:00-05:00,277.86334228515625,281.3333435058594,276.2166748046875,276.6666564941406,276.6666564941406
2022-03-08 15:00:00-05:00,276.6616516113281,277.3233337402344,274.3333435058594,274.73333740234375,274.73333740234375
2022-03-09 09:00:00-05:00,281.6666564941406,284.5733337402344,277.336669921875,284.2467041015625,284.2467041015625
2022-03-09 10:00:00-05:00,284.3183288574219,286.0399475097656,283.0299987792969,284.3766784667969,284.3766784667969
2022-03-09 11:00:00-05:00,284.4200134277344,285.3666687011719,282.1500244140625,283.260009765625,283.260009765625
2022-03-09 12:00:00-05:00,283.2433166503906,284.8500061035156,282.4433288574219,284.27996826171875,284.27996826171875
2022-03-09 13:00:00-05:00,284.26666259765625,285.25,282.7733459472656,284.20166015625,284.20166015625
2022-03-09 14:00:00-05:00,284.26666259765625,286.85333251953125,284.1933288574219,286.30670166015625,286.30670166015625
2022-03-09 15:00:00-05:00,286.42333984375,286.8366394042969,284.8333435058594,286.30999755859375,286.30999755859375
2022-03-10 09:00:00-05:00,283.8166809082031,284.8166809082031,276.8333435058594,278.2831115722656,278.2831115722656
2022-03-10 10:00:00-05:00,278.2266540527344,278.663330078125,272.1333312988281,272.71826171875,272.71826171875
2022-03-10 11:00:00-05:00,272.8864440917969,275.3866271972656,272.7833557128906,274.2366638183594,274.2366638183594
2022-03-10 12:00:00-05:00,274.2533264160156,274.2857666015625,270.1200256347656,271.3466491699219,271.3466491699219
2022-03-10 13:00:00-05:00,271.309326171875,277.0633239746094,270.3433532714844,276.6700134277344,276.6700134277344
2022-03-10 14:00:00-05:00,276.76666259765625,278.8332824707031,276.17999267578125,278.0433654785156,278.0433654785156
2022-03-10 15:00:00-05:00,278.3133239746094,279.92999267578125,277.3500061035156,279.4266662597656,279.4266662597656
2022-03-11 09:00:00-05:00,280.065673828125,281.267333984375,271.4666748046875,272.5666809082031,272.5666809082031
2022-03-11 10:00:00-05:00,272.5033264160156,273.9766540527344,267.9633483886719,268.01666259765625,268.01666259765625
2022-03-11 11:00:00-05:00,267.97332763671875,269.163330078125,265.87652587890625,265.92059326171875,265.92059326171875
2022-03-11 12:00:00-05:00,265.9049987792969,269.0500183105469,265.739990234375,268.5281677246094,268.5281677246094
2022-03-11 13:00:00-05:00,268.54833984375,268.760009765625,264.5899963378906,266.8833312988281,266.8833312988281
2022-03-11 14:00:00-05:00,266.8433532714844,267.2300109863281,264.8666687011719,265.0533142089844,265.0533142089844
2022-03-11 15:00:00-05:00,265.0033264160156,266.2633056640625,264.6000061035156,265.1166687011719,265.1166687011719
2022-03-14 09:00:00-04:00,260.2033386230469,266.8999938964844,252.0833282470703,263.0333251953125,263.0333251953125
2022-03-14 10:00:00-04:00,263.0400085449219,264.5299987792969,258.9466857910156,259.9966735839844,259.9966735839844
2022-03-14 11:00:00-04:00,259.8933410644531,260.3566589355469,256.2366638183594,257.93499755859375,257.93499755859375
2022-03-14 12:00:00-04:00,257.8000183105469,258.3000183105469,253.0366668701172,253.3490447998047,253.3490447998047
2022-03-14 13:00:00-04:00,253.47999572753906,256.7833251953125,252.01332092285156,254.3699951171875,254.3699951171875
2022-03-14 14:00:00-04:00,254.40000915527344,256.4833068847656,253.19334411621094,254.8433380126953,254.8433380126953
2022-03-14 15:00:00-04:00,254.8016815185547,256.7133483886719,252.69334411621094,255.3400115966797,255.3400115966797
2022-03-15 09:00:00-04:00,258.42333984375,261.1600036621094,252.19000244140625,261.0666809082031,261.0666809082031
2022-03-15 10:00:00-04:00,261.0899963378906,266.3833312988281,261.0799865722656,266.2933349609375,266.2933349609375
2022-03-15 11:00:00-04:00,266.26666259765625,267.0,261.7033386230469,264.2200012207031,264.2200012207031
2022-03-15 12:00:00-04:00,264.2486877441406,264.5149841308594,261.97723388671875,262.7277526855469,262.7277526855469
2022-03-15 13:00:00-04:00,262.73333740234375,265.67333984375,262.5,264.5753479003906,264.5753479003906
2022-03-15 14:00:00-04:00,264.5233459472656,267.9933166503906,264.1833801269531,267.0,267.0
2022-03-15 15:00:00-04:00,267.0733337402344,268.5233459472656,266.8399963378906,267.1933288574219,267.1933288574219
2022-03-16 09:00:00-04:00,269.6666564941406,279.5566711425781,268.0,278.51165771484375,278.51165771484375
2022-03-16 10:00:00-04:00,278.5500183105469,280.2900085449219,276.76666259765625,278.9200134277344,278.9200134277344
2022-03-16 11:00:00-04:00,278.9566650390625,279.5799865722656,277.48333740234375,278.0652160644531,278.0652160644531
2022-03-16 12:00:00-04:00,278.0566711425781,278.721435546875,272.55999755859375,274.5232849121094,274.5232849121094
2022-03-16 13:00:00-04:00,274.4433288574219,277.1966857910156,269.7166748046875,270.0299987792969,270.0299987792969
2022-03-16 14:00:00-04:00,269.9549865722656,279.3333435058594,267.4200134277344,278.7633361816406,278.7633361816406
2022-03-16 15:00:00-04:00,278.8299865722656,280.6666564941406,277.1833190917969,280.2099914550781,280.2099914550781
2022-03-17 09:00:00-04:00,276.9966735839844,284.90997314453125,275.2392578125,283.5367126464844,283.5367126464844
2022-03-17 10:00:00-04:00,283.61627197265625,283.8166198730469,278.6666564941406,282.8333435058594,282.8333435058594
2022-03-17 11:00:00-04:00,282.6999816894531,285.8799743652344,281.8000183105469,285.38665771484375,285.38665771484375
2022-03-17 12:00:00-04:00,285.489990234375,288.52996826171875,284.7033386230469,287.8320617675781,287.8320617675781
2022-03-17 13:00:00-04:00,287.92193603515625,290.8466491699219,287.7900085449219,289.4033508300781,289.4033508300781
2022-03-17 14:00:00-04:00,289.4366760253906,291.6666564941406,289.0533142089844,289.8333435058594,289.8333435058594
2022-03-17 15:00:00-04:00,289.8600158691406,291.163330078125,288.0966491699219,290.6433410644531,290.6433410644531
2022-03-18 09:00:00-04:00,291.4966735839844,299.8299865722656,289.1300048828125,298.8299865722656,298.8299865722656
2022-03-18 10:00:00-04:00,298.9100036621094,299.6000061035156,295.5566711425781,297.8333435058594,297.8333435058594
2022-03-18 11:00:00-04:00,297.8333435058594,300.3333435058594,297.5500183105469,299.23834228515625,299.23834228515625
2022-03-18 12:00:00-04:00,299.2699890136719,301.2833251953125,298.51666259765625,299.9548034667969,299.9548034667969
2022-03-18 13:00:00-04:00,299.89666748046875,300.3260192871094,297.3399963378906,298.94000244140625,298.94000244140625
2022-03-18 14:00:00-04:00,298.92999267578125,301.0,298.489990234375,300.6999816894531,300.6999816894531
2022-03-18 15:00:00-04:00,300.7300109863281,302.6166687011719,299.8999938964844,301.7966613769531,301.7966613769531
2022-03-21 09:00:00-04:00,306.01666259765625,314.2833251953125,303.1666564941406,303.60333251953125,303.60333251953125
2022-03-21 10:00:00-04:00,303.6000061035156,310.8133239746094,303.1999816894531,310.1222839355469,310.1222839355469
2022-03-21 11:00:00-04:00,310.1606140136719,310.9266662597656,307.1666564941406,308.8733215332031,308.8733215332031
2022-03-21 12:00:00-04:00,308.8899841308594,308.8899841308594,302.36334228515625,303.9766540527344,303.9766540527344
2022-03-21 13:00:00-04:00,303.9100036621094,308.6533508300781,303.8333740234375,308.4850158691406,308.4850158691406
2022-03-21 14:00:00-04:00,308.4566650390625,309.3146667480469,305.67669677734375,308.0466613769531,308.0466613769531
2022-03-21 15:00:00-04:00,308.0500183105469,308.59979248046875,305.2267150878906,307.1216735839844,307.1216735839844
2022-03-22 09:00:00-04:00,310.0,313.5933532714844,307.25,313.0133361816406,313.0133361816406
2022-03-22 10:00:00-04:00,312.98333740234375,315.6866149902344,311.3833312988281,315.3454284667969,315.3454284667969
2022-03-22 11:00:00-04:00,315.29833984375,316.2266540527344,312.73333740234375,313.510009765625,313.510009765625
2022-03-22 12:00:00-04:00,313.6300048828125,317.6666564941406,313.1666564941406,317.5033264160156,317.5033264160156
2022-03-22 13:00:00-04:00,317.5,325.75,317.3399963378906,325.5733337402344,325.5733337402344
2022-03-22 14:00:00-04:00,325.5735168457031,332.1733093261719,324.2366638183594,329.5977478027344,329.5977478027344
2022-03-22 15:00:00-04:00,329.6783142089844,332.6199951171875,329.0,331.3933410644531,331.3933410644531
2022-03-23 09:00:00-04:00,326.64666748046875,345.0,325.4666748046875,342.0,342.0
2022-03-23 10:00:00-04:00,342.0500183105469,346.8999938964844,338.38665771484375,345.3933410644531,345.3933410644531
2022-03-23 11:00:00-04:00,345.6466369628906,346.5500183105469,341.25,342.2366638183594,342.2366638183594
2022-03-23 12:00:00-04:00,342.3333435058594,342.8782043457031,330.86669921875,332.7133483886719,332.7133483886719
2022-03-23 13:00:00-04:00,332.6666564941406,334.9200134277344,328.2866516113281,333.37103271484375,333.37103271484375
2022-03-23 14:00:00-04:00,333.4116516113281,336.510009765625,330.3833312988281,333.61407470703125,333.61407470703125
2022-03-23 15:00:00-04:00,333.6033630371094,334.3333435058594,331.4816589355469,332.9100036621094,332.9100036621094
2022-03-24 09:00:00-04:00,336.57666015625,341.4966735839844,329.6000061035156,331.0633239746094,331.0633239746094
2022-03-24 10:00:00-04:00,331.2008972167969,338.296630859375,329.6666564941406,337.2347412109375,337.2347412109375
2022-03-24 11:00:00-04:00,337.3399963378906,339.8333435058594,334.11334228515625,334.39666748046875,334.39666748046875
2022-03-24 12:00:00-04:00,334.3116760253906,337.1000061035156,333.85333251953125,335.72003173828125,335.72003173828125
2022-03-24 13:00:00-04:00,335.8233337402344,337.6666564941406,334.67333984375,336.22833251953125,336.22833251953125
2022-03-24 14:00:00-04:00,336.1471252441406,339.4700012207031,335.336669921875,338.2987365722656,338.2987365722656
2022-03-24 15:00:00-04:00,338.3333435058594,338.7866516113281,336.8390808105469,337.9066467285156,337.9066467285156
2022-03-25 09:00:00-04:00,336.0,339.29656982421875,333.8733215332031,335.8399963378906,335.8399963378906
2022-03-25 10:00:00-04:00,335.9166564941406,340.5999755859375,332.4400329589844,333.78533935546875,333.78533935546875
2022-03-25 11:00:00-04:00,333.8320617675781,335.8252258300781,332.7333679199219,335.3000183105469,335.3000183105469
2022-03-25 12:00:00-04:00,335.3283386230469,336.1000061035156,333.1125793457031,334.4120178222656,334.4120178222656
2022-03-25 13:00:00-04:00,334.336669921875,336.9633483886719,334.14666748046875,335.5299987792969,335.5299987792969
2022-03-25 14:00:00-04:00,335.5033264160156,336.82000732421875,333.0366516113281,333.1600036621094,333.1600036621094
2022-03-25 15:00:00-04:00,333.05999755859375,337.1300048828125,332.9566650390625,336.9800109863281,336.9800109863281
2022-03-28 09:00:00-04:00,355.0333251953125,359.7933349609375,351.1999816894531,357.4245300292969,357.4245300292969
2022-03-28 10:00:00-04:00,357.5169982910156,365.5233154296875,357.0233459472656,362.7449951171875,362.7449951171875
2022-03-28 11:00:00-04:00,362.77001953125,363.3733215332031,357.2256774902344,358.5916748046875,358.5916748046875
2022-03-28 12:00:00-04:00,358.6033020019531,364.32666015625,358.2666931152344,363.6033020019531,363.6033020019531
2022-03-28 13:00:00-04:00,363.6000061035156,364.4933166503906,361.6266784667969,364.1866760253906,364.1866760253906
2022-03-28 14:00:00-04:00,364.1400146484375,365.9599609375,363.1666564941406,364.0099792480469,364.0099792480469
2022-03-28 15:00:00-04:00,363.9100036621094,364.4566650390625,360.5566711425781,364.0433349609375,364.0433349609375
2022-03-29 09:00:00-04:00,368.9583435058594,371.5899963378906,357.7033386230469,361.8833312988281,361.8833312988281
2022-03-29 10:00:00-04:00,361.8199768066406,366.2077941894531,360.7687072753906,365.933349609375,365.933349609375
2022-03-29 11:00:00-04:00,365.933349609375,368.816650390625,364.8699951171875,365.8033447265625,365.8033447265625
2022-03-29 12:00:00-04:00,365.8066711425781,366.566650390625,363.8900146484375,364.6666564941406,364.6666564941406
2022-03-29 13:00:00-04:00,364.6866760253906,368.4366760253906,363.4305419921875,366.4100036621094,366.4100036621094
2022-03-29 14:00:00-04:00,366.3333435058594,367.6666564941406,365.7500305175781,366.6700134277344,366.6700134277344
2022-03-29 15:00:00-04:00,366.8183288574219,367.433349609375,364.7633361816406,366.6086730957031,366.6086730957031
2022-03-30 09:00:00-04:00,363.7233581542969,370.8199768066406,361.3333435058594,370.2613525390625,370.2613525390625
2022-03-30 10:00:00-04:00,370.1333312988281,371.316650390625,365.4366760253906,366.0902099609375,366.0902099609375
2022-03-30 11:00:00-04:00,366.0166931152344,368.8333435058594,365.8766784667969,367.9466247558594,367.9466247558594
2022-03-30 12:00:00-04:00,367.9021911621094,370.913330078125,367.1999816894531,368.5013122558594,368.5013122558594
2022-03-30 13:00:00-04:00,368.5718078613281,369.4533386230469,363.7533264160156,364.7033386230469,364.7033386230469
2022-03-30 14:00:00-04:00,364.7683410644531,366.1666564941406,361.5033264160156,362.5699768066406,362.5699768066406
2022-03-30 15:00:00-04:00,362.4666748046875,364.9966735839844,361.8733825683594,364.663330078125,364.663330078125
2022-03-31 09:00:00-04:00,363.1666564941406,366.2566833496094,360.5453796386719,364.5566711425781,364.5566711425781
2022-03-31 10:00:00-04:00,364.6650085449219,367.7132873535156,363.6933288574219,365.2492980957031,365.2492980957031
2022-03-31 11:00:00-04:00,365.1533203125,366.3974609375,363.7366638183594,364.6600036621094,364.6600036621094
2022-03-31 12:00:00-04:00,364.6700134277344,364.7349853515625,361.7038269042969,363.4466552734375,363.4466552734375
2022-03-31 13:00:00-04:00,363.4348449707031,364.6566467285156,362.3500061035156,363.6666564941406,363.6666564941406
2022-03-31 14:00:00-04:00,363.6866760253906,365.038330078125,361.8399963378906,362.4066467285156,362.4066467285156
2022-03-31 15:00:00-04:00,362.433349609375,363.0333251953125,358.8803405761719,359.1999816894531,359.1999816894531
2022-04-01 09:00:00-04:00,360.3833312988281,362.2266845703125,355.5466613769531,361.2866516113281,361.2866516113281
2022-04-01 10:00:00-04:00,361.3000183105469,364.9166564941406,360.8133239746094,362.123291015625,362.123291015625
2022-04-01 11:00:00-04:00,362.0,362.7466735839844,359.0033264160156,360.7408752441406,360.7408752441406
2022-04-01 12:00:00-04:00,360.7032775878906,360.8533630371094,358.5,359.1766662597656,359.1766662597656
